epoch,precision,sensitivity,specificity,train_acc,train_loss,val_acc,val_loss_wrong,val_macc,val_loss,F1
285,0.868852458304219,0.679487179051611,0.874999999316406,0.839366132017273,0.458131257350956,0.852425876010782,0.025684246655767,0.777243589184009,0.450029651538746,0.762589927508928
282,0.868852458304219,0.679487179051611,0.874999999316406,0.838494756323257,0.459334524549784,0.851212938005391,0.025484559640056,0.777243589184009,0.446530811206715,0.762589927508928
329,0.931372548106498,0.608974358583991,0.945312499261475,0.83979025293029,0.458967541611233,0.849326145552561,0.02600934853731,0.777143428922733,0.455725963695629,0.736434107956253
356,0.851562499334717,0.698717948270053,0.851562499334717,0.83905768044417,0.45856949033771,0.847843665768194,0.025687565318821,0.775140223802385,0.450087799897065,0.76760563326225
381,0.818181817609663,0.749999999519231,0.796874999377441,0.833814003701419,0.463139096362602,0.848247978436658,0.025627921176659,0.773437499448336,0.449042737806166,0.78260869512869
339,0.835820894898641,0.717948717488494,0.828124999353027,0.838047501542258,0.458959859259313,0.849865229110512,0.025481718770336,0.773036858420761,0.446481034562394,0.772413792570749
266,0.88596491150354,0.647435897020874,0.898437499298096,0.839643738433066,0.457229710757944,0.845956873315364,0.025768142928501,0.772936698159485,0.451499650285051,0.748148147593964
318,0.813793102887039,0.756410255925378,0.789062499383545,0.840939235040099,0.456718420110771,0.845283018867925,0.025635113966938,0.772736377654462,0.449168767155828,0.784053155625214
346,0.761111110688272,0.878205127642176,0.664062499481201,0.836034855027761,0.463436297937876,0.812129380053908,0.028332928126928,0.771133813561689,0.496438846072635,0.815476189990788
275,0.839694655847561,0.7051282046762,0.835937499346924,0.837515422578655,0.459328235565614,0.852830188679245,0.025471073158284,0.770532852011562,0.446294506176098,0.766550522113902
313,0.783950616800031,0.814102563580703,0.726562499432373,0.831022516964837,0.46526684423444,0.843800539083558,0.02599022503567,0.770332531506538,0.455390888935811,0.798742137862426
386,0.84374999934082,0.692307691863905,0.84374999934082,0.838340530536706,0.45748895247667,0.846630727762803,0.025711433802529,0.768028845602363,0.450506014437289,0.760563379746082
281,0.877192981686673,0.641025640614727,0.890624999304199,0.839905922270204,0.457311957113798,0.84622641509434,0.025611883325561,0.765825319959463,0.448761728647593,0.740740740192044
391,0.897196260843742,0.615384614990138,0.914062499285889,0.835286859962986,0.46181829671111,0.834097035040431,0.026410984437664,0.764723557138013,0.462763275971284,0.730038022258526
258,0.766081870897028,0.839743589205293,0.687499999462891,0.838664404688464,0.458934402053929,0.845956873315364,0.025817280324653,0.763621794334092,0.45236061714791,0.801223241100169
273,0.87610619391495,0.63461538420858,0.890624999304199,0.838610425663171,0.459911793042862,0.848517520215633,0.025673565738789,0.76262019175639,0.449842504552893,0.736059479006647
305,0.805555554996142,0.743589743113084,0.781249999389648,0.838217149907464,0.459489866224645,0.847035040431267,0.02571332850023,0.762419871251366,0.450539212613492,0.773333332817778
325,0.903846152977071,0.602564102177843,0.921874999279785,0.835294571252313,0.463620297798087,0.847574123989218,0.025888617458341,0.762219550728814,0.453610559411951,0.72307692252071
284,0.857142856422569,0.653846153427022,0.86718749932251,0.837900987045034,0.460631410997995,0.838544474393531,0.026131329410664,0.760516826374766,0.457863266403611,0.741818181278678
378,0.857142856422569,0.653846153427022,0.86718749932251,0.835980876002468,0.45961805605767,0.845148247978437,0.025723100903776,0.760516826374766,0.450710440970756,0.741818181278678
335,0.851239668717984,0.660256409833169,0.859374999328613,0.836474398519432,0.46158620683422,0.845013477088949,0.025578190657748,0.759815704580891,0.448171378470756,0.743682309932359
238,0.825757575132002,0.698717948270053,0.820312499359131,0.841185996298581,0.453984331316038,0.846495956873315,0.025580219514168,0.759515223814592,0.448206927325275,0.756944443918789
253,0.927083332367621,0.570512820147107,0.945312499261475,0.838001233806292,0.459655300401049,0.842587601078167,0.02607740231287,0.757912659704291,0.456918376200908,0.706349205788612
355,0.824427480286697,0.692307691863905,0.820312499359131,0.832395126465145,0.464186457007751,0.851347708894879,0.025507717317919,0.756310095611518,0.446936571275866,0.752613239893649
295,0.8738738730866,0.621794871396285,0.890624999304199,0.836165946946329,0.459121339283993,0.844743935309973,0.025639694192684,0.756209935350242,0.449249020138302,0.726591759755362
231,0.867256636400658,0.628205127802433,0.882812499310303,0.842003392967304,0.454353837379975,0.851212938005391,0.02524852502609,0.755508813556368,0.442395102011191,0.728624534774257
395,0.838709676742976,0.666666666239316,0.84374999934082,0.83803979025293,0.458423600968398,0.847304582210243,0.025492837468397,0.755208332790068,0.446675852182749,0.742857142326531
300,0.805755395103773,0.717948717488494,0.789062499383545,0.837584824182603,0.46032129252709,0.852021563342318,0.025446449149157,0.75350560843602,0.445863053605363,0.75932203338351
382,0.848739495085093,0.647435897020874,0.859374999328613,0.836404996915484,0.461316006466431,0.851212938005391,0.025478967339761,0.753405448174744,0.446432825036951,0.73454545401124
249,0.823076922443787,0.685897435457758,0.820312499359131,0.842743676742751,0.453864162762224,0.849326145552561,0.025608265747466,0.753104967408444,0.448698342813028,0.748251747728495
276,0.859649122052939,0.628205127802433,0.874999999316406,0.838687538556447,0.456601640829863,0.851347708894879,0.025329340355606,0.751602563559419,0.443811117636191,0.725925925388203
370,0.730569947807995,0.903846153266765,0.593749999536133,0.822794571252313,0.475601076252314,0.826010781671159,0.027154492059461,0.748798076401449,0.475790735193201,0.808022922173053
301,0.767295597001701,0.782051281549967,0.71093749944458,0.838826341764343,0.456678426690479,0.844339622641509,0.025917588680702,0.746494390497274,0.454118182208087,0.774603174111363
340,0.891089108028625,0.576923076553254,0.914062499285889,0.836829117828501,0.458348208475532,0.839083557951482,0.025711706827291,0.745492787919572,0.45051079827386,0.700389104513316
358,0.810606059991965,0.685897435457758,0.804687499371338,0.838618136952498,0.458718543028401,0.83989218328841,0.025909661547961,0.745292467414548,0.453979285987648,0.743055555039545
353,0.8239999993408,0.660256409833169,0.828124999353027,0.839558914250463,0.458309834374518,0.852964959568733,0.025285376307958,0.744190704593098,0.443040796228357,0.733096084887476
246,0.862385320309738,0.602564102177843,0.882812499310303,0.83950493522517,0.45474119361455,0.851482479784366,0.025369430276029,0.742688300744073,0.444513558052682,0.709433961728729
250,0.77124182956128,0.756410255925378,0.726562499432373,0.840144972239358,0.456636587999383,0.850673854447439,0.025568653620376,0.741486377678876,0.448004274110536,0.763754044813104
331,0.821138210714522,0.647435897020874,0.828124999353027,0.837361196792104,0.459298899525683,0.853234501347709,0.025543187000346,0.737780448186951,0.447558057630384,0.724014336398556
277,0.693333333025185,0.999999999358974,0.460937499639893,0.840962368908081,0.454757386807323,0.8544474393531,0.025301006975576,0.730468749499434,0.443314670872044,0.818897637365408
377,0.8079999993536,0.647435897020874,0.812499999365234,0.834484885872918,0.462947979029288,0.846630727762803,0.025722201804991,0.729967948193054,0.450694687302048,0.718861209452768
251,0.693693693381219,0.98717948654668,0.468749999633789,0.838155459592844,0.458867332108977,0.832479784366577,0.026724379205711,0.727964743090235,0.468254460515203,0.814814814383696
387,0.901098900108682,0.525641025304076,0.929687499273681,0.828616594694633,0.467185097382095,0.833288409703504,0.026254207029141,0.727664262288879,0.460016281540329,0.663967610798407
119,0.961038959790858,0.474358974054898,0.976562499237061,0.79383096853794,0.487701232430009,0.806064690026954,0.027142031774208,0.725460736645979,0.475572410789696,0.63519313250198
118,0.999999998571429,0.448717948430309,0.99999999921875,0.793753855644664,0.487034901376677,0.811725067385445,0.027004686197013,0.72435897382453,0.473165893554688,0.61946902600047
311,0.830357142115753,0.596153845771696,0.851562499334717,0.832194632942628,0.464412935755052,0.845687331536388,0.025572113503134,0.723858172553206,0.448064896867082,0.694029850228336
110,0.898876403484409,0.512820512491782,0.929687499273681,0.790260641579272,0.490114394739125,0.7955525606469,0.027788858032697,0.721254005882732,0.486905855745883,0.653061223956685
321,0.689189188878744,0.980769230140533,0.460937499639893,0.83848704503393,0.459593201389692,0.841644204851752,0.026091300685447,0.720853364890213,0.457161898226351,0.80952380909549
326,0.684210526015697,0.999999999358974,0.437499999658203,0.840869833436151,0.458281439799283,0.846091644204852,0.025901407256238,0.718749999508589,0.453834657411318,0.812499999576823
364,0.769784172108069,0.685897435457758,0.749999999414063,0.839620604565083,0.458300156117442,0.840970350404313,0.025963614536034,0.71794871743591,0.454924629830025,0.725423728321747
230,0.68778280511865,0.974358973734385,0.460937499639893,0.842280999383097,0.459194396944412,0.852021563342318,0.025560399328653,0.717648236687139,0.447859645534206,0.806366047317578
324,0.686098654400853,0.980769230140533,0.453124999645996,0.83778531770512,0.460236673680202,0.842587601078167,0.026025442876291,0.716947114893264,0.456007962613493,0.807387862370772
359,0.684444444140247,0.98717948654668,0.4453124996521,0.835649290561382,0.462297690534378,0.834905660377359,0.026438995366036,0.71624599309939,0.463254072859481,0.808398949706877
232,0.684444444140247,0.98717948654668,0.4453124996521,0.843537939543492,0.453543085642257,0.854177897574124,0.025564916005533,0.71624599309939,0.447938785037479,0.808398949706877
272,0.686363636051653,0.967948717328238,0.460937499639893,0.836651758173966,0.461455644510161,0.84177897574124,0.026008303511498,0.714443108484065,0.455707653148754,0.803191488934472
302,0.681415928902028,0.98717948654668,0.437499999658203,0.835356261566934,0.46248221761482,0.850943396226415,0.025713147268276,0.712339743102442,0.450536037135769,0.806282722090952
139,0.904761903684807,0.487179486867193,0.937499999267578,0.79417797655768,0.485708565912772,0.804986522911051,0.027819582733056,0.712339743067385,0.487444202319996,0.633333332805556
322,0.68325791824287,0.967948717328238,0.453124999645996,0.834554287476866,0.462751401200737,0.83921832884097,0.026268449036332,0.710536858487117,0.460265824601457,0.801061007532594
224,0.676855894900936,0.993589742952827,0.42187499967041,0.829048426896977,0.472407628003046,0.845283018867925,0.026345486738754,0.707732371311619,0.461615650073902,0.805194804776522
388,0.676855894900936,0.993589742952827,0.42187499967041,0.835811227637261,0.463004994131286,0.856603773584906,0.025335226863618,0.707732371311619,0.443914258802259,0.805194804776522
270,0.681818181508264,0.961538460922091,0.453124999645996,0.838672115977791,0.459512310743001,0.840835579514825,0.025972198340401,0.707331730284043,0.455075032002217,0.797872340001132
241,0.675324675032327,0.999999999358974,0.414062499676514,0.839690006169031,0.456597536043788,0.854851752021563,0.025177491514767,0.707031249517744,0.441150479703336,0.806201549970955
180,0.860215052838478,0.512820512491782,0.898437499298096,0.794602097470697,0.48590258295735,0.790161725067385,0.028141558951808,0.705629005894939,0.493085747796136,0.642570280608377
334,0.676991150142924,0.980769230140533,0.429687499664307,0.838170882171499,0.459086542748824,0.8544474393531,0.025471708646954,0.70522836490242,0.446305640968116,0.801047119999452
233,0.675438596194983,0.98717948654668,0.42187499967041,0.842273288093769,0.455415207019802,0.844339622641509,0.025646908165918,0.704527243108545,0.449375420647699,0.802083332915582
228,0.673913043185255,0.993589742952827,0.414062499676514,0.841401912399753,0.465654803006421,0.853638814016172,0.025997867375341,0.70382612131467,0.455524795119827,0.803108807874037
323,0.673913043185255,0.993589742952827,0.414062499676514,0.837924120913017,0.458878893295446,0.849056603773585,0.025522394752532,0.70382612131467,0.447193743731525,0.803108807874037
240,0.673913043185255,0.993589742952827,0.414062499676514,0.839944478716841,0.457861810154925,0.855525606469003,0.025393821272643,0.70382612131467,0.444940927866343,0.803108807874037
286,0.672413792813615,0.999999999358974,0.406249999682617,0.839150215916101,0.458169104231741,0.850808625336927,0.025656984191829,0.703124999520796,0.449551968961149,0.80412371092571
316,0.672413792813615,0.999999999358974,0.406249999682617,0.83696020974707,0.458461447849183,0.851212938005391,0.02544388365786,0.703124999520796,0.445818102037585,0.80412371092571
369,0.672489082675769,0.98717948654668,0.414062499676514,0.831315545959284,0.467137346292708,0.849730458221024,0.025561070122249,0.700620993111597,0.447871398925781,0.799999999584416
226,0.670995670705197,0.993589742952827,0.406249999682617,0.840785009253547,0.465518591894185,0.844339622641509,0.026306359465983,0.699919871317722,0.460930076805321,0.801033591317295
306,0.670995670705197,0.993589742952827,0.406249999682617,0.840260641579272,0.45788862306947,0.856873315363881,0.025346432647164,0.699919871317722,0.44411060230152,0.801033591317295
105,0.898734176077552,0.455128204836456,0.937499999267578,0.789011412708205,0.490928949994216,0.804716981132076,0.027607063553537,0.696314102052017,0.48372052166913,0.604255318634676
199,0.888888887791495,0.461538461242604,0.929687499273681,0.791533004318322,0.490904848497995,0.793126684636119,0.027923155617938,0.695612980258143,0.489258967219172,0.607594936196122
310,0.668122270450602,0.980769230140533,0.406249999682617,0.837060456508328,0.462363291794405,0.850539083557952,0.02550455399654,0.693509614911575,0.446881144755595,0.794805194392309
211,0.897435896285339,0.448717948430309,0.937499999267578,0.791116594694633,0.490727137621954,0.797708894878706,0.027561524906185,0.693108973848944,0.482922610721073,0.598290597779239
399,0.666666666378066,0.98717948654668,0.398437499688721,0.83950493522517,0.456730207248766,0.85188679245283,0.025598611027007,0.6928084931177,0.448529176454286,0.795865632663635
133,0.942028984141987,0.416666666399573,0.968749999243164,0.795689389265885,0.486144727677194,0.801078167115903,0.027414084473786,0.692708332821368,0.480339215252851,0.577777777264198
120,0.942028984141987,0.416666666399573,0.968749999243164,0.795997840838988,0.48560688772559,0.803908355795148,0.027287859948314,0.692708332821368,0.478127556878167,0.577777777264198
376,0.665236051216637,0.993589742952827,0.390624999694824,0.834554287476866,0.463293571889943,0.847978436657682,0.025699561932711,0.692107371323826,0.450298000026394,0.796915166685391
274,0.665236051216637,0.993589742952827,0.390624999694824,0.834785626156693,0.462113163453937,0.861455525606469,0.02517299131352,0.692107371323826,0.441071628879856,0.796915166685391
187,0.983870966155047,0.391025640774984,0.992187499224854,0.791448180135719,0.488849141504705,0.803369272237197,0.027169032981693,0.691606569999918,0.476045515730574,0.559633027009511
173,0.896103894940125,0.442307692024162,0.937499999267578,0.794247378161629,0.485817135621529,0.808355795148248,0.027331419166143,0.68990384564587,0.478890785011085,0.592274677603198
247,0.663793103162158,0.98717948654668,0.390624999694824,0.844316779765577,0.45225941735838,0.852560646900269,0.025427372720752,0.688902243120752,0.445528803644954,0.793814432580508
161,0.928571427244898,0.416666666399573,0.960937499249268,0.79487970388649,0.486017705260393,0.795822102425876,0.027495723584911,0.68880208282442,0.481769664867504,0.575221238429008
131,0.928571427244898,0.416666666399573,0.960937499249268,0.791987970388649,0.487908015735867,0.8,0.027446986311254,0.68880208282442,0.48091570879962,0.575221238429008
343,0.662393162110088,0.993589742952827,0.382812499700928,0.838394509561999,0.457929181368579,0.847169811320755,0.025864977279821,0.688201121326877,0.45319634514886,0.794871794464168
289,0.662393162110088,0.993589742952827,0.382812499700928,0.835903763109192,0.462468698181783,0.848652291105121,0.025562894210098,0.688201121326877,0.447903359902872,0.794871794464168
375,0.662393162110088,0.993589742952827,0.382812499700928,0.830505860579889,0.466440285831694,0.852964959568733,0.025415787997666,0.688201121326877,0.445325820510452,0.794871794464168
304,0.662393162110088,0.993589742952827,0.382812499700928,0.837800740283775,0.459327444735269,0.85566037735849,0.025257019391311,0.688201121326877,0.442543937064506,0.794871794464168
380,0.66101694887245,0.999999999358974,0.374999999707031,0.835132634176434,0.458639949555568,0.849056603773585,0.025631625840239,0.687499999533003,0.449107649519637,0.795918366940858
298,0.66101694887245,0.999999999358974,0.374999999707031,0.838587291795188,0.457224551531409,0.852021563342318,0.025525044975652,0.687499999533003,0.447240179938239,0.795918366940858
127,0.894736840927978,0.435897435618015,0.937499999267578,0.792867057371993,0.487841473011145,0.806738544474393,0.027318516392482,0.686698717442796,0.478664707493138,0.586206896046373
288,0.662337662050936,0.980769230140533,0.390624999694824,0.838895743368291,0.45699385502227,0.850943396226415,0.025620114080667,0.685697114917678,0.448905944824219,0.790697674009975
150,0.915492956457052,0.416666666399573,0.953124999255371,0.794085441085749,0.486625326575274,0.799730458221024,0.027406512743967,0.684895832827472,0.480206546267948,0.572687224165033
283,0.659574467804436,0.993589742952827,0.374999999707031,0.840815854410857,0.458341994808538,0.844878706199461,0.025772772581144,0.684294871329929,0.451580769306905,0.792838874274763
371,0.658227847823533,0.999999999358974,0.367187499713135,0.826164404688464,0.472777472994274,0.841509433962264,0.025891806669999,0.683593749536055,0.453666439571896,0.793893129366976
290,0.658227847823533,0.999999999358974,0.367187499713135,0.839690006169031,0.45807789513198,0.858760107816712,0.025382340110674,0.683593749536055,0.444739759290541,0.793893129366976
260,0.658227847823533,0.999999999358974,0.367187499713135,0.842381246144355,0.454649419635971,0.855121293800539,0.025358586956391,0.683593749536055,0.444323565508868,0.793893129366976
171,0.873417720413395,0.442307692024162,0.921874999279785,0.79519586674892,0.484624149217183,0.797169811320755,0.027835724145271,0.682091345651974,0.487727026037268,0.587234042053418
212,0.952380950869236,0.384615384368836,0.976562499237061,0.791594694632943,0.489230886609691,0.801482479784367,0.027352550341247,0.680588941802948,0.479261037465688,0.547945204979045
384,0.656779660738653,0.993589742952827,0.367187499713135,0.840761875385564,0.456217523233842,0.852560646900269,0.025452465108565,0.680388621332981,0.445968462969806,0.790816326127135
256,0.656779660738653,0.993589742952827,0.367187499713135,0.836335595311536,0.460620377031756,0.858894878706199,0.025084317107453,0.680388621332981,0.43951791299356,0.790816326127135
294,0.655462184598545,0.999999999358974,0.359374999719238,0.832202344231956,0.460896678090776,0.844070080862534,0.025916317703362,0.679687499539106,0.45409591262405,0.791878172186864
239,0.655462184598545,0.999999999358974,0.359374999719238,0.842165330043183,0.454669642297644,0.850134770889488,0.025758424659175,0.679687499539106,0.451329370447107,0.791878172186864
229,0.655462184598545,0.999999999358974,0.359374999719238,0.840252930289945,0.465595716682092,0.859568733153639,0.025666281155703,0.679687499539106,0.449714866844383,0.791878172186864
292,0.655462184598545,0.999999999358974,0.359374999719238,0.837600246761258,0.460469780338963,0.849595687331536,0.025485694105015,0.679687499539106,0.446550688872466,0.791878172186864
164,0.999999998214286,0.358974358744247,0.99999999921875,0.795057063541024,0.485350470400953,0.791644204851752,0.02742960216564,0.679487178981499,0.480611110377956,0.528301886294055
122,0.913043476937618,0.403846153587278,0.953124999255371,0.793776989512647,0.486484973018375,0.802291105121294,0.027363490161016,0.678485576421325,0.47945272084829,0.559999999502222
368,0.655319148657311,0.98717948654668,0.367187499713135,0.836289327575571,0.461974918777958,0.840700808625337,0.026040228579343,0.677183493129907,0.456267032107791,0.787723784763313
347,0.655319148657311,0.98717948654668,0.367187499713135,0.82700493522517,0.473094407669578,0.851347708894879,0.025468168739697,0.677183493129907,0.446243616052576,0.787723784763313
259,0.654008438542612,0.993589742952827,0.359374999719238,0.841579272054288,0.454496488110732,0.849730458221024,0.025653015918135,0.676482371336033,0.449482438370988,0.788804070845392
344,0.654008438542612,0.993589742952827,0.359374999719238,0.837515422578655,0.459314038277996,0.856738544474394,0.025366469369559,0.676482371336033,0.444461678169869,0.788804070845392
372,0.652719664998862,0.999999999358974,0.351562499725342,0.832618753855645,0.462921354407682,0.846495956873315,0.025817645142223,0.675781249542158,0.452367009343328,0.789873417321583
350,0.652719664998862,0.999999999358974,0.351562499725342,0.836551511412708,0.460580308294289,0.848921832884097,0.02565388912664,0.675781249542158,0.449497738400021,0.789873417321583
357,0.652719664998862,0.999999999358974,0.351562499725342,0.83928130783467,0.458294582646441,0.852156334231806,0.025499145281861,0.675781249542158,0.446786375303526,0.789873417321583
336,0.652719664998862,0.999999999358974,0.351562499725342,0.838348241826033,0.459019774072574,0.852964959568733,0.025357019417672,0.675781249542158,0.444296099688556,0.789873417321583
351,0.652719664998862,0.999999999358974,0.351562499725342,0.837700493522517,0.458604814093109,0.857951482479784,0.025194760330956,0.675781249542158,0.441453057366448,0.789873417321583
214,0.870129868999831,0.429487179211867,0.921874999279785,0.792358112276373,0.488911504126176,0.800673854447439,0.027427888699893,0.675681089245826,0.480581087679476,0.575107295643685
337,0.651260503928042,0.993589742952827,0.351562499725342,0.838525601480567,0.459208255304739,0.847169811320755,0.025828587315654,0.672576121339084,0.4525587339659,0.786802030057461
392,0.651260503928042,0.993589742952827,0.351562499725342,0.837538556446638,0.460154615617288,0.84811320754717,0.025695009950905,0.672576121339084,0.450218241923564,0.786802030057461
255,0.651260503928042,0.993589742952827,0.351562499725342,0.842805367057372,0.454408367015174,0.847304582210243,0.025526374794535,0.672576121339084,0.447263480521537,0.786802030057461
361,0.649999999729167,0.999999999358974,0.343749999731445,0.837939543491672,0.458895387756922,0.847035040431267,0.025878750908325,0.67187499954521,0.45343768145587,0.787878787480869
317,0.649999999729167,0.999999999358974,0.343749999731445,0.840384022208513,0.457996966826701,0.848382749326145,0.025754684690669,0.67187499954521,0.451263840134079,0.787878787480869
243,0.649999999729167,0.999999999358974,0.343749999731445,0.841725786551511,0.455096615366632,0.854177897574124,0.025341108664307,0.67187499954521,0.444017317488387,0.787878787480869
345,0.649999999729167,0.999999999358974,0.343749999731445,0.836913942011104,0.46138785905204,0.857412398921833,0.025102357924693,0.67187499954521,0.439834017366976,0.787878787480869
117,0.8499999989375,0.435897435618015,0.906249999291992,0.792990438001234,0.487608441669559,0.802560646900269,0.027513470194433,0.671073717455003,0.482080614244616,0.576271185952313
222,0.949999998416667,0.365384615150394,0.976562499237061,0.790144972239358,0.490097448374595,0.800673854447439,0.027331381507555,0.670973557193727,0.478890125171558,0.527777777289095
160,0.935483869458897,0.371794871556542,0.968749999243164,0.794602097470697,0.485884544493772,0.802291105121294,0.02716394436501,0.670272435399853,0.475956354914485,0.532110091254945
181,0.935483869458897,0.371794871556542,0.968749999243164,0.795635410240592,0.486027082248766,0.814016172506739,0.027029385523316,0.670272435399853,0.473598665804476,0.532110091254945
320,0.651063829510186,0.980769230140533,0.359374999719238,0.840854410857495,0.4573299202602,0.856064690026954,0.025462712951783,0.670072114929886,0.446148021801098,0.782608695251863
225,0.648535564582203,0.993589742952827,0.343749999731445,0.841957125231339,0.464971487929971,0.850404312668464,0.026029175783811,0.668669871342136,0.456073369206609,0.784810126184906
268,0.648535564582203,0.993589742952827,0.343749999731445,0.838271128932758,0.459554676654327,0.852291105121294,0.025746569264989,0.668669871342136,0.451121644716005,0.784810126184906
396,0.648535564582203,0.993589742952827,0.343749999731445,0.837870141887723,0.458375962854774,0.849326145552561,0.02565989331774,0.668669871342136,0.449602941564612,0.784810126184906
204,0.964912279008926,0.3525641023381,0.984374999230957,0.791124305983961,0.489003767666397,0.79366576819407,0.027645745984239,0.668469550784528,0.484398300583298,0.516431924397716
263,0.647302904295725,0.999999999358974,0.335937499737549,0.84109346082665,0.456567974052329,0.8455525606469,0.025794901708826,0.667968749548262,0.451968507508974,0.785894206153202
383,0.647302904295725,0.999999999358974,0.335937499737549,0.836497532387415,0.46157502223363,0.844743935309973,0.025730700877536,0.667968749548262,0.450843604835304,0.785894206153202
279,0.647302904295725,0.999999999358974,0.335937499737549,0.839103948180136,0.456652103337575,0.842183288409703,0.025723039708571,0.667968749548262,0.450709368731525,0.785894206153202
365,0.647302904295725,0.999999999358974,0.335937499737549,0.836458975940777,0.461920163191231,0.849730458221024,0.025680662028936,0.667968749548262,0.449966843063767,0.785894206153202
267,0.647302904295725,0.999999999358974,0.335937499737549,0.83953578038248,0.456692925246799,0.854043126684636,0.02543733812456,0.667968749548262,0.445703413679793,0.785894206153202
